28	0.830918
28	0.812156
28	0.797641
28	1.007960
28	0.889112
28	0.867748
29	0.725753
29	1.020775
29	0.715734
29	0.844416
29	0.745156
29	0.757948
29	0.851634
29	0.872129
29	0.831792
29	0.814679
29	0.781797
29	0.856927
29	1.030894
29	0.748257
29	0.725971
29	0.740493
29	0.800444
30	0.896916
30	0.928434
30	0.814467
30	0.818422
30	0.713375
30	0.833230
30	0.707863
30	0.823936
30	0.811733
30	0.728029
30	0.775908
30	0.883513
30	0.729447
30	0.797105
30	0.794495
30	0.852096
31	1.105441
31	0.741225
31	1.105152
31	0.769839
31	0.812065
31	0.820331
31	0.746081
31	0.783211
31	1.017759
31	0.730581
31	0.827707
31	0.763582
31	0.783065
31	0.876003
31	0.810934
31	0.752386
31	1.106858
32	1.088390
32	0.803506
32	0.956753
32	0.994939
32	0.780632
32	0.732975
32	0.717803
32	0.774801
32	0.691108
32	0.769266
32	0.795034
32	0.729700
32	0.753113
32	0.854894
32	0.822159
32	0.792619
33	0.814701
33	0.766286
33	0.957013
33	0.806841
33	0.730497
33	0.858860
33	0.860546
33	0.886977
33	0.942183
33	0.740611
33	0.740157
33	0.890991
33	0.780379
33	0.897535
33	0.737787
33	0.855079
33	1.015558
34	0.922241
34	0.755437
34	0.745561
34	0.752989
34	0.740877
34	0.774461
34	0.850283
34	0.929800
34	0.908369
34	0.730885
34	0.752800
34	0.696722
34	0.759656
34	0.755832
34	0.722505
34	1.117136
35	0.808246
35	0.736553
35	0.731688
35	0.830489
35	0.874242
35	0.715379
35	0.849396
35	0.804370
35	0.843270
35	0.753771
35	0.816419
35	0.989382
35	0.754024
35	0.742573
35	0.716301
35	0.781975
35	0.783948
36	0.715027
36	0.773446
36	0.692476
36	0.709620
36	0.694695
36	0.759411
36	0.706058
36	0.900721
36	0.724388
36	0.741169
36	0.782594
36	0.744217
36	0.956762
36	0.719707
36	0.698837
36	0.775347
37	0.820243
37	0.679431
37	0.833442
37	0.770214
37	0.676271
37	0.790855
37	0.801586
37	0.764548
37	0.903108
37	0.710480
37	0.848829
37	0.928788
37	0.769431
37	0.735250
37	0.741007
37	0.727088
37	0.776367
38	0.756201
38	0.760380
38	0.715643
38	0.730232
38	0.706201
38	0.916083
38	0.752745
38	0.737820
38	0.756556
38	0.720818
38	0.690767
38	1.156263
38	1.151634
38	0.752169
38	0.766435
38	0.885272
39	0.716337
39	0.798100
39	0.738083
39	0.742739
39	0.722972
39	0.778938
39	0.728894
39	0.744612
39	0.988105
39	0.766919
39	0.720980
39	0.809506
39	0.803600
39	0.813418
39	0.792883
39	0.880742
39	0.887116
40	0.771909
40	0.735584
40	0.735108
40	0.688610
40	0.785024
40	0.743288
40	0.753488
40	0.840120
40	0.850626
40	0.736711
40	0.744966
40	0.890221
40	0.836097
40	0.735881
40	0.669556
40	0.852791
41	0.774733
41	0.721205
41	0.690667
41	0.866579
41	0.782591
41	0.755408
41	0.761090
41	0.699837
41	0.727152
41	0.716888
41	0.790911
41	0.705976
41	0.695675
41	0.758098
41	0.924666
41	0.869017
41	0.772947
42	0.716667
42	0.702983
42	0.637036
42	0.890713
42	0.832666
42	0.795437
42	0.755612
42	0.883951
42	0.736003
42	0.698515
42	0.773561
42	0.872462
42	0.776667
42	0.804646
42	0.800242
42	0.725383
43	0.731062
43	0.676739
43	0.759485
43	1.221783
43	0.762216
43	0.761907
43	0.771295
43	0.711969
43	0.769489
43	0.919988
43	0.769052
43	0.718887
43	0.724870
43	0.694558
43	0.682951
43	0.941340
43	0.744267
44	0.716982
44	0.799747
44	0.708942
44	0.697670
44	0.736996
44	0.731658
44	0.790486
44	0.764184
44	0.732688
44	0.688220
44	0.819221
44	0.742862
44	0.767115
44	0.661961
44	0.737425
44	0.720540
45	0.743908
45	0.753001
45	0.797166
45	0.751287
45	0.708249
45	0.664952
45	0.659597
45	0.726215
45	0.752058
45	0.722645
45	0.717493
45	0.891225
45	0.715659
45	0.721681
45	1.576588
45	0.772568
45	0.718648
46	0.690093
46	0.837012
46	0.817234
46	0.734828
46	0.752418
46	0.707030
46	0.733198
46	0.816763
46	0.690555
46	0.700326
46	0.696990
46	0.717651
46	0.667128
46	0.661670
46	0.829506
46	0.692839
47	0.681751
47	0.711482
47	0.719694
47	0.718686
47	0.759292
47	0.770980
47	0.808240
47	0.761455
47	0.963752
47	0.733118
47	0.674513
47	0.723646
47	0.746304
47	0.754499
47	0.667022
47	0.700365
47	0.848310
48	0.784579
48	0.774229
48	0.675581
48	0.725078
48	0.764846
48	0.762842
48	0.763291
48	0.735872
48	0.661712
48	0.687084
48	0.664439
48	0.897426
48	0.744264
48	0.757076
48	0.721849
48	0.708568
49	0.681270
49	0.656731
49	0.824848
49	0.761859
49	0.706777
49	0.746911
49	0.628469
49	0.701879
49	0.648270
49	0.889058
49	0.812787
49	0.680419
49	0.814716
49	0.738232
49	0.776535
49	0.651391
49	0.773999
